Image_Name,Start_x,Start_y,End_x,End_y,Image_class,Image_Path,Car_Name,Img_H,Img_W,Resize_Img_Path,Car_Type,Model,Year
02245.jpg,0.04047619047619048,0.09523809523809523,0.9642857142857144,0.8825396825396825,48,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Rainier SUV 2007/02245.jpg,Buick Rainier SUV 2007,315,420,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02245.jpg,SUV,Buick,2007
02246.jpg,0.125,0.2518610421836228,0.900390625,0.8808933002481389,164,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz E-Class Sedan 2012/02246.jpg,Mercedes-Benz E-Class Sedan 2012,806,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02246.jpg,Sedan,Mercedes-Benz,2012
02247.jpg,0.0484375,0.2604166666666667,0.975,0.7270833333333333,114,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford F-150 Regular Cab 2007/02247.jpg,Ford F-150 Regular Cab 2007,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02247.jpg,Van,Ford,2007
02248.jpg,0.134375,0.27291666666666664,0.7921875,0.8,79,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler 300 SRT-8 2010/02248.jpg,Chrysler 300 SRT-8 2010,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02248.jpg,Sedan,Chrysler,2010
02249.jpg,0.16285714285714287,0.19315403422982885,0.8571428571428571,0.8704156479217604,178,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Scion xD Hatchback 2012/02249.jpg,Scion xD Hatchback 2012,409,700,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02249.jpg,Hatchback,Scion,2012
02250.jpg,0.0296875,0.08125,0.984375,0.73125,188,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota Corolla Sedan 2012/02250.jpg,Toyota Corolla Sedan 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02250.jpg,Sedan,Toyota,2012
02251.jpg,0.10038610038610038,0.17525773195876287,0.9498069498069498,0.8041237113402062,92,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Magnum Wagon 2008/02251.jpg,Dodge Magnum Wagon 2008,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02251.jpg,Van,Dodge,2008
02252.jpg,0.11666666666666667,0.2560386473429952,0.9066666666666666,0.9178743961352656,162,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz C-Class Sedan 2012/02252.jpg,Mercedes-Benz C-Class Sedan 2012,207,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02252.jpg,Sedan,Mercedes-Benz,2012
02253.jpg,0.043333333333333335,0.4822222222222222,0.97,0.88,21,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Convertible 2012/02253.jpg,Audi S5 Convertible 2012,450,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02253.jpg,Convertible,Audi,2012
02254.jpg,0.07428571428571429,0.11556603773584904,0.9542857142857144,0.8349056603773585,124,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/HUMMER H3T Crew Cab 2010/02254.jpg,HUMMER H3T Crew Cab 2010,424,700,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02254.jpg,Van,HUMMER,2010
02255.jpg,0.15037593984962405,0.22043010752688166,0.9147869674185464,0.9086021505376344,181,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Suzuki Aerio Sedan 2007/02255.jpg,Suzuki Aerio Sedan 2007,186,399,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02255.jpg,Sedan,Suzuki,2007
02256.jpg,0.03474903474903475,0.17010309278350516,0.9884169884169884,0.5618556701030928,22,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Coupe 2012/02256.jpg,Audi S5 Coupe 2012,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02256.jpg,Coupe,Audi,2012
02257.jpg,0.005859375,0.1088082901554404,0.998046875,0.9481865284974094,57,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Corvette Ron Fellows Edition Z06 2007/02257.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,386,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02257.jpg,Coupe,Chevrolet,2007
02258.jpg,0.06375,0.135,0.81875,0.68,26,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW ActiveHybrid 5 Sedan 2012/02258.jpg,BMW ActiveHybrid 5 Sedan 2012,600,800,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02258.jpg,Sedan,BMW,2012
02259.jpg,0.030837004405286344,0.06785714285714285,0.9911894273127754,0.9785714285714284,44,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Continental Flying Spur Sedan 2007/02259.jpg,Bentley Continental Flying Spur Sedan 2007,280,454,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02259.jpg,Sedan,Bentley,2007
02260.jpg,0.0375,0.4215456674473068,0.9453125,0.9320843091334896,40,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bentley Arnage Sedan 2009/02260.jpg,Bentley Arnage Sedan 2009,427,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02260.jpg,Sedan,Bentley,2009
02261.jpg,0.12666666666666668,0.09064327485380116,0.9566666666666668,0.7631578947368421,185,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Tesla Model S Sedan 2012/02261.jpg,Tesla Model S Sedan 2012,342,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02261.jpg,Sedan,Tesla,2012
02262.jpg,0.095,0.30601092896174864,0.905,0.8633879781420765,193,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo C30 Hatchback 2012/02262.jpg,Volvo C30 Hatchback 2012,366,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02262.jpg,Hatchback,Volvo,2012
02263.jpg,0.14833333333333334,0.2866666666666667,0.8866666666666667,0.9155555555555556,177,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Rolls-Royce Phantom Sedan 2012/02263.jpg,Rolls-Royce Phantom Sedan 2012,450,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02263.jpg,Sedan,Rolls-Royce,2012
02264.jpg,0.2612903225806452,0.2175,0.914516129032258,0.795,21,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S5 Convertible 2012/02264.jpg,Audi S5 Convertible 2012,400,620,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02264.jpg,Convertible,Audi,2012
02265.jpg,0.05539772727272727,0.13636363636363635,0.9275568181818182,0.875,75,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Regular Cab 2012/02265.jpg,Chevrolet Silverado 1500 Regular Cab 2012,528,704,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02265.jpg,Van,Chevrolet,2012
02266.jpg,0.335,0.3308270676691729,0.9,0.849624060150376,52,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Cadillac SRX SUV 2012/02266.jpg,Cadillac SRX SUV 2012,133,200,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02266.jpg,SUV,Cadillac,2012
02267.jpg,0.055999999999999994,0.18926553672316385,0.958,0.8022598870056498,19,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT Hatchback 2011/02267.jpg,Audi TT Hatchback 2011,354,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02267.jpg,Hatchback,Audi,2011
02268.jpg,0.140625,0.13541666666666666,0.853125,0.8270833333333333,71,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Express Van 2007/02268.jpg,Chevrolet Express Van 2007,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02268.jpg,Van,Chevrolet,2007
02269.jpg,0.00634765625,0.08072916666666667,0.96044921875,0.953125,95,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2007/02269.jpg,Dodge Durango SUV 2007,1536,2048,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02269.jpg,SUV,Dodge,2007
02270.jpg,0.15222222222222226,0.2798634812286689,0.8455555555555555,0.7184300341296929,101,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari FF Coupe 2012/02270.jpg,Ferrari FF Coupe 2012,586,900,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02270.jpg,Coupe,Ferrari,2012
02271.jpg,0.0694980694980695,0.12371134020618554,0.9652509652509652,0.8556701030927835,125,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/HUMMER H2 SUT Crew Cab 2009/02271.jpg,HUMMER H2 SUT Crew Cab 2009,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02271.jpg,Van,HUMMER,2009
02272.jpg,0.05125,0.0583804143126177,0.94125,0.8813559322033898,183,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Suzuki SX4 Hatchback 2012/02272.jpg,Suzuki SX4 Hatchback 2012,531,800,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02272.jpg,Hatchback,Suzuki,2012
02273.jpg,0.152,0.08848614072494669,0.8353333333333334,0.945628997867804,23,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi S4 Sedan 2012/02273.jpg,Audi S4 Sedan 2012,938,1500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02273.jpg,Sedan,Audi,2012
02274.jpg,0.12666666666666668,0.18181818181818185,0.8622222222222222,0.7927272727272727,4,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura TL Type-S 2008/02274.jpg,Acura TL Type-S 2008,275,450,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02274.jpg,Sedan,Acura,2008
02275.jpg,0.10593900481540933,0.2365038560411311,0.7897271268057785,0.8637532133676092,109,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Expedition EL SUV 2009/02275.jpg,Ford Expedition EL SUV 2009,389,623,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02275.jpg,SUV,Ford,2009
02276.jpg,0.15142857142857144,0.4,0.8857142857142857,0.875,57,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Corvette Ron Fellows Edition Z06 2007/02276.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,200,350,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02276.jpg,Coupe,Chevrolet,2007
02277.jpg,0.1643835616438356,0.18326693227091634,0.8339041095890408,0.7410358565737052,137,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Genesis Sedan 2012/02277.jpg,Hyundai Genesis Sedan 2012,251,584,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02277.jpg,Sedan,Hyundai,2012
02278.jpg,0.12375,0.155,0.8625,0.795,132,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Tucson SUV 2012/02278.jpg,Hyundai Tucson SUV 2012,600,800,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02278.jpg,SUV,Hyundai,2012
02279.jpg,0.03515625,0.052083333333333336,0.9755859375,0.9778645833333334,194,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Volvo 240 Sedan 1993/02279.jpg,Volvo 240 Sedan 1993,768,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02279.jpg,Sedan,Volvo,1993
02280.jpg,0.2533333333333333,0.278,0.6773333333333333,0.7879999999999999,132,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Hyundai Tucson SUV 2012/02280.jpg,Hyundai Tucson SUV 2012,500,750,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02280.jpg,SUV,Hyundai,2012
02281.jpg,0.08888888888888889,0.07710280373831775,0.919047619047619,0.9228971962616822,93,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Challenger SRT8 2011/02281.jpg,Dodge Challenger SRT8 2011,428,630,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02281.jpg,Coupe,Dodge,2011
02282.jpg,0.124,0.1886993603411514,0.856,0.8731343283582089,112,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford GT Coupe 2006/02282.jpg,Ford GT Coupe 2006,938,1500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02282.jpg,Coupe,Ford,2006
02283.jpg,0.02666666666666667,0.21333333333333332,0.9866666666666668,0.8622222222222222,186,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota Sequoia SUV 2012/02283.jpg,Toyota Sequoia SUV 2012,225,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02283.jpg,SUV,Toyota,2012
02284.jpg,0.05333333333333334,0.2406417112299465,0.97,0.839572192513369,188,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Toyota Corolla Sedan 2012/02284.jpg,Toyota Corolla Sedan 2012,187,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02284.jpg,Sedan,Toyota,2012
02285.jpg,0.002525252525252525,0.023474178403755867,1.0,1.0,174,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ram C-V Cargo Van Minivan 2012/02285.jpg,Ram C/V Cargo Van Minivan 2012,213,396,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02285.jpg,Van,Ram,2012
02286.jpg,0.05570409982174688,0.2266042780748663,0.8948306595365418,0.8903743315508021,8,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Convertible 2012/02286.jpg,Aston Martin V8 Vantage Convertible 2012,1496,2244,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02286.jpg,Convertible,Aston,2012
02287.jpg,0.031088082901554407,0.07092198581560284,0.9766839378238342,0.99645390070922,34,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW M3 Coupe 2012/02287.jpg,BMW M3 Coupe 2012,282,386,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02287.jpg,Coupe,BMW,2012
02288.jpg,0.25166666666666665,0.07905138339920949,0.9183333333333332,0.8735177865612648,122,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Canyon Extended Cab 2012/02288.jpg,GMC Canyon Extended Cab 2012,253,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02288.jpg,Van,GMC,2012
02289.jpg,0.2084942084942085,0.0979381443298969,0.8996138996138996,0.7577319587628866,165,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Mercedes-Benz S-Class Sedan 2012/02289.jpg,Mercedes-Benz S-Class Sedan 2012,194,259,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02289.jpg,Sedan,Mercedes-Benz,2012
02290.jpg,0.21666666666666667,0.11627906976744184,0.7733333333333333,0.8992248062015504,119,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Savana Van 2012/02290.jpg,GMC Savana Van 2012,129,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02290.jpg,Van,GMC,2012
02291.jpg,0.0265625,0.11041666666666666,0.9484375,0.9229166666666668,94,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Durango SUV 2012/02291.jpg,Dodge Durango SUV 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02291.jpg,SUV,Dodge,2012
02292.jpg,0.02247191011235955,0.2272727272727273,0.9325842696629212,0.9242424242424242,18,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi 100 Wagon 1994/02292.jpg,Audi 100 Wagon 1994,66,89,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02292.jpg,Van,Audi,1994
02293.jpg,0.023125,0.3458333333333333,0.955,0.8833333333333333,178,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Scion xD Hatchback 2012/02293.jpg,Scion xD Hatchback 2012,1200,1600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02293.jpg,Hatchback,Scion,2012
02294.jpg,0.08714596949891068,0.12195121951219512,0.9237472766884532,0.89198606271777,86,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Ram Pickup 3500 Crew Cab 2010/02294.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,287,459,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02294.jpg,Van,Dodge,2010
02295.jpg,0.0125,0.29375,0.965625,0.7166666666666667,70,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Silverado 1500 Classic Extended Cab 2007/02295.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02295.jpg,Van,Chevrolet,2007
02296.jpg,0.1578125,0.1375,0.8671875,0.8479166666666667,68,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet TrailBlazer SS 2009/02296.jpg,Chevrolet TrailBlazer SS 2009,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02296.jpg,SUV,Chevrolet,2009
02297.jpg,0.05,0.12916666666666668,0.9421875,0.88125,120,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Yukon Hybrid SUV 2012/02297.jpg,GMC Yukon Hybrid SUV 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02297.jpg,SUV,GMC,2012
02298.jpg,0.080078125,0.13411458333333334,0.9501953125,0.87109375,111,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Ranger SuperCab 2011/02298.jpg,Ford Ranger SuperCab 2011,768,1024,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02298.jpg,Van,Ford,2011
02299.jpg,0.2854030501089325,0.07042253521126761,1.0,0.9624413145539906,68,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet TrailBlazer SS 2009/02299.jpg,Chevrolet TrailBlazer SS 2009,213,459,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02299.jpg,SUV,Chevrolet,2009
02300.jpg,0.043333333333333335,0.04975124378109453,0.9933333333333332,0.965174129353234,105,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Fisker Karma Sedan 2012/02300.jpg,Fisker Karma Sedan 2012,201,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02300.jpg,Sedan,Fisker,2012
02301.jpg,0.10800000000000001,0.2,0.898,0.8,120,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/GMC Yukon Hybrid SUV 2012/02301.jpg,GMC Yukon Hybrid SUV 2012,375,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02301.jpg,SUV,GMC,2012
02302.jpg,0.052083333333333336,0.2333333333333333,0.9760416666666668,0.6958333333333333,126,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Honda Odyssey Minivan 2012/02302.jpg,Honda Odyssey Minivan 2012,720,960,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02302.jpg,Van,Honda,2012
02303.jpg,0.0421875,0.3145833333333333,0.9734375,0.8145833333333333,50,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Buick Enclave SUV 2012/02303.jpg,Buick Enclave SUV 2012,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02303.jpg,SUV,Buick,2012
02304.jpg,0.13818181818181818,0.4021739130434783,0.8872727272727273,0.9728260869565216,16,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi V8 Sedan 1994/02304.jpg,Audi V8 Sedan 1994,184,275,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02304.jpg,Sedan,Audi,1994
02305.jpg,0.29225352112676056,0.3615819209039548,0.9471830985915493,0.8926553672316384,8,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin V8 Vantage Convertible 2012/02305.jpg,Aston Martin V8 Vantage Convertible 2012,177,284,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02305.jpg,Convertible,Aston,2012
02306.jpg,0.050347222222222224,0.23631840796019896,0.9670138888888888,0.9328358208955224,77,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chrysler Sebring Convertible 2010/02306.jpg,Chrysler Sebring Convertible 2010,402,576,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02306.jpg,Convertible,Chrysler,2010
02307.jpg,0.02291666666666666,0.15357142857142858,0.9833333333333332,0.8285714285714286,150,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lamborghini Reventon Coupe 2008/02307.jpg,Lamborghini Reventon Coupe 2008,280,480,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02307.jpg,Coupe,Lamborghini,2008
02308.jpg,0.06984126984126984,0.1889952153110048,0.926984126984127,0.937799043062201,67,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Malibu Hybrid Sedan 2010/02308.jpg,Chevrolet Malibu Hybrid Sedan 2010,418,630,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02308.jpg,Sedan,Chevrolet,2010
02309.jpg,0.0625,0.26875,0.765,0.765625,46,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Bugatti Veyron 16.4 Coupe 2009/02309.jpg,Bugatti Veyron 16.4 Coupe 2009,320,400,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02309.jpg,Coupe,Bugatti,2009
02310.jpg,0.05,0.34,0.94,0.75,107,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ford Mustang Convertible 2007/02310.jpg,Ford Mustang Convertible 2007,300,400,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02310.jpg,Convertible,Ford,2007
02311.jpg,0.1206896551724138,0.005681818181818182,0.8491379310344828,1.0,1,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/AM General Hummer SUV 2000/02311.jpg,AM General Hummer SUV 2000,176,464,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02311.jpg,SUV,AM,2000
02312.jpg,0.098,0.34513274336283184,0.772,0.7817109144542773,56,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Corvette ZR1 2012/02312.jpg,Chevrolet Corvette ZR1 2012,339,500,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02312.jpg,Coupe,Chevrolet,2012
02313.jpg,0.055,0.2984293193717277,0.7233333333333334,0.7670157068062827,156,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Lincoln Town Car Sedan 2011/02313.jpg,Lincoln Town Car Sedan 2011,382,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02313.jpg,Sedan,Lincoln,2011
02314.jpg,0.04,0.21,0.9888888888888888,0.89,2,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Acura RL Sedan 2012/02314.jpg,Acura RL Sedan 2012,300,450,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02314.jpg,Sedan,Acura,2012
02315.jpg,0.0140625,0.0875,0.9078125,0.8229166666666666,172,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Plymouth Neon Coupe 1999/02315.jpg,Plymouth Neon Coupe 1999,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02315.jpg,Coupe,Plymouth,1999
02316.jpg,0.03857142857142857,0.47,0.95,0.93,64,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Express Cargo Van 2007/02316.jpg,Chevrolet Express Cargo Van 2007,500,700,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02316.jpg,Van,Chevrolet,2007
02317.jpg,0.0328125,0.0125,0.9734375,0.94375,64,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Express Cargo Van 2007/02317.jpg,Chevrolet Express Cargo Van 2007,480,640,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02317.jpg,Van,Chevrolet,2007
02318.jpg,0.05166666666666666,0.14888888888888888,0.955,0.7377777777777778,87,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Dodge Ram Pickup 3500 Quad Cab 2009/02318.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,450,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02318.jpg,Van,Dodge,2009
02319.jpg,0.03992210321324245,0.3065395095367847,0.9318403115871472,0.7888283378746594,62,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Chevrolet Tahoe Hybrid SUV 2012/02319.jpg,Chevrolet Tahoe Hybrid SUV 2012,734,1027,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02319.jpg,SUV,Chevrolet,2012
02320.jpg,0.02666666666666667,0.16,0.8933333333333333,0.88,143,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Isuzu Ascender SUV 2008/02320.jpg,Isuzu Ascender SUV 2008,225,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02320.jpg,SUV,Isuzu,2008
02321.jpg,0.02890625,0.35625,0.98671875,0.81875,160,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/McLaren MP4-12C Coupe 2012/02321.jpg,McLaren MP4-12C Coupe 2012,960,1280,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02321.jpg,Coupe,McLaren,2012
02322.jpg,0.07835051546391752,0.15294117647058825,0.8453608247422679,0.9470588235294116,175,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Rolls-Royce Phantom Drophead Coupe Convertible 2012/02322.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012,340,485,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02322.jpg,Convertible,Rolls-Royce,2012
02323.jpg,0.08352941176470588,0.14285714285714285,0.8847058823529412,0.9587301587301588,25,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi TT RS Coupe 2012/02323.jpg,Audi TT RS Coupe 2012,315,850,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02323.jpg,Coupe,Audi,2012
02324.jpg,0.0706713780918728,0.12266666666666665,0.952296819787986,0.8640000000000001,26,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/BMW ActiveHybrid 5 Sedan 2012/02324.jpg,BMW ActiveHybrid 5 Sedan 2012,375,566,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02324.jpg,Sedan,BMW,2012
02325.jpg,0.059649122807017535,0.19318181818181815,0.6701754385964912,0.9772727272727272,15,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Audi R8 Coupe 2012/02325.jpg,Audi R8 Coupe 2012,264,570,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02325.jpg,Coupe,Audi,2012
02326.jpg,0.061666666666666675,0.22131147540983606,0.9233333333333332,0.8497267759562842,10,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Aston Martin Virage Convertible 2012/02326.jpg,Aston Martin Virage Convertible 2012,366,600,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02326.jpg,Convertible,Aston,2012
02327.jpg,0.06,0.12,0.9933333333333332,0.9377777777777778,148,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Jeep Grand Cherokee SUV 2012/02327.jpg,Jeep Grand Cherokee SUV 2012,225,300,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02327.jpg,SUV,Jeep,2012
02328.jpg,0.19125,0.3785211267605634,0.7575,0.8169014084507042,101,/content/drive/My Drive/capstone/Dataset/Car Images/Train Images/Ferrari FF Coupe 2012/02328.jpg,Ferrari FF Coupe 2012,568,800,/content/drive/My Drive/capstone/Car Images/train_img_300_resized/02328.jpg,Coupe,Ferrari,2012
